,,Daunel:LFHD,,,Daunel:RFHD,,,Daunel:LBHD,,,Daunel:RBHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,
Frame,Sub Frame, X, Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
627,0,654.128,-1142.12,1753.72,718.781,-1277.66,1787.19,544.737,-1227.34,1723.4,614.556,-1341.87,1732.17,535.464,-1322.01,1556.05,483.591,-1373.38,1292.57,686.226,-1258.82,1486.09,726.966,-1252.23,1365.28,522.88,-1430.24,1476.42,530.474,-1170.26,1526.68,428.185,-1105.72,1297.96,419.054,-1126.38,1133.05,446.872,-1060.61,1057.23,566.435,-1029.69,914.512,493.136,-1030.04,926.995,542.093,-995.331,833.775,683.556,-1460.21,1556.1,709.692,-1591.08,1359.95,673.044,-1623.09,1196.14,,,,867.764,-1526.24,1028.59,819.616,-1595.96,1008,911.273,-1565.46,936.089,623.519,-1168.8,1039.27,732.218,-1466.22,1040.76,457.389,-1344.36,1105.2,485.21,-1414.89,1115.82,659.144,-1145.04,782.078,728.667,-1167.86,508.811,697.006,-1207.07,361.859,672.361,-1277.98,138.313,617.978,-1362.5,145.201,756.146,-1257.53,110.639,740.223,-1494.53,842.23,777.749,-1451.72,579.228,765.012,-1464.53,412.487,727.815,-1451.88,158.937,649.158,-1439.17,213.372,773.434,-1413.8,114.814
628,0,660.611,-1139.2,1754.98,726.76,-1273.89,1789.09,552.359,-1225.78,1724.48,623.422,-1339.44,1733.83,544.873,-1320.86,1557.62,493.343,-1373.08,1294.33,694.885,-1256,1487.42,735.515,-1249.34,1366.57,533.659,-1429.55,1478.2,538.11,-1169.19,1527.78,433.423,-1107.33,1299.51,423.349,-1128.7,1134.99,448.765,-1062.67,1058.68,566.227,-1029.12,914.623,492.829,-1031.75,927.688,539.773,-996.422,833.68,694.561,-1457.22,1558.13,724.062,-1588.31,1362.7,689.528,-1621.63,1198.41,,,,884.928,-1518.94,1035,838.639,-1589.31,1012.84,930.888,-1556.22,942.943,631.906,-1167.68,1040.56,741.19,-1464.96,1042.14,466.356,-1343.71,1107.1,494.506,-1414.18,1117.86,666.4,-1144.28,783.031,738.911,-1167.54,509.68,715.594,-1204.26,360.667,704.515,-1271,134.545,652.595,-1357.35,137.546,788.937,-1247.45,111.075,747.973,-1493.24,843.301,782.93,-1450.9,579.801,768.312,-1463.97,413.081,728.874,-1451.59,160.05,650.041,-1438.4,215.093,773.934,-1413.64,115.394
629,0,667.018,-1136.23,1755.94,734.595,-1270.15,1790.69,559.878,-1224.13,1725.32,632.143,-1337.06,1735.24,554.117,-1319.54,1558.97,502.926,-1372.56,1295.83,703.276,-1253.22,1488.52,743.901,-1246.48,1367.56,544.247,-1428.65,1479.71,545.666,-1168.11,1528.57,438.571,-1108.8,1300.92,427.601,-1130.84,1136.67,450.863,-1064.58,1059.94,565.829,-1029.61,914.213,492.83,-1033.29,928.404,537.995,-997.506,833.62,705.328,-1454.26,1559.93,738.165,-1585.6,1365.3,705.579,-1620.02,1200.4,,,,901.54,-1511.71,1041.2,857.061,-1582.73,1017.48,949.735,-1546.99,949.533,640.309,-1166.4,1041.59,750.197,-1463.51,1043.26,475.286,-1343.01,1108.81,503.772,-1413.43,1119.53,673.41,-1143.6,783.711,748.598,-1167.62,510.194,733.496,-1201.64,359.53,735.841,-1263.77,131.648,686.064,-1351.85,131.412,820.336,-1236.92,111.983,755.849,-1491.94,844.218,788.556,-1450.07,580.296,772.044,-1463.39,413.693,729.935,-1451.4,160.979,651.095,-1437.73,216.908,774.585,-1413.63,116.165
630,0,673.361,-1133.39,1756.73,742.331,-1266.37,1791.94,567.279,-1222.55,1725.95,640.787,-1334.62,1736.38,563.147,-1318.2,1560.11,512.482,-1371.94,1297.07,711.475,-1250.4,1489.34,752.072,-1243.59,1368.41,554.59,-1427.82,1481.06,553.143,-1166.91,1529.24,443.719,-1110.1,1302.22,431.69,-1132.62,1138.18,453.049,-1066.39,1061.13,565.912,-1029.79,914.168,493.15,-1034.81,929.082,536.764,-998.561,833.625,715.887,-1451.32,1561.48,751.685,-1582.6,1367.54,721.304,-1618.09,1202.1,,,,917.533,-1504.28,1046.84,874.883,-1576.14,1021.93,968.004,-1537.92,955.848,648.299,-1165.22,1042.14,758.885,-1462.22,1043.95,484.261,-1342.2,1110.21,512.98,-1412.61,1121.01,679.492,-1143.36,783.741,757.807,-1168.03,510.446,750.783,-1199.05,358.483,765.736,-1256.44,129.679,719.514,-1346.67,125.079,850.076,-1226.3,113.469,763.79,-1490.58,844.954,794.568,-1449.14,580.673,776.306,-1462.66,414.197,731.139,-1451.3,161.983,652.411,-1437.1,218.904,775.39,-1413.56,116.803
631,0,679.573,-1130.56,1757.33,749.915,-1262.76,1792.99,574.656,-1220.95,1726.46,649.313,-1332.25,1737.27,572.035,-1316.78,1561,521.843,-1371.12,1298.07,719.517,-1247.74,1489.95,760.185,-1240.72,1369.11,564.697,-1426.73,1482.13,560.487,-1165.66,1529.77,448.827,-1111.22,1303.46,435.814,-1134.46,1139.7,455.442,-1068.02,1062.23,566.41,-1030.02,914.138,493.834,-1036.11,929.768,536.081,-999.678,833.719,726.28,-1448.28,1562.82,764.831,-1579.57,1369.51,736.529,-1615.93,1203.69,,,,933.247,-1497.03,1052.47,892.226,-1569.55,1026.19,985.547,-1529.04,961.931,656.285,-1164.09,1042.38,768.223,-1460.21,1044.93,493.116,-1341.28,1111.34,522.112,-1411.7,1122.23,685.648,-1142.89,783.52,767.179,-1168.59,510.232,767.438,-1196.71,357.724,794.034,-1248.95,128.357,751.509,-1341.59,121.163,878.139,-1215.8,115.26,771.941,-1489.19,845.64,801.023,-1448.08,580.982,781.028,-1461.89,414.796,732.606,-1451.17,163.209,654.406,-1436.73,220.955,776.059,-1413.6,117.368
632,0,685.784,-1127.72,1757.75,757.403,-1259.16,1793.67,581.869,-1219.23,1726.7,657.667,-1329.79,1737.86,580.723,-1315.3,1561.63,530.968,-1370.28,1298.86,727.573,-1245.03,1490.43,768.12,-1237.85,1369.57,574.533,-1425.6,1483.01,567.68,-1164.35,1530.12,454.021,-1112.14,1304.53,440.071,-1136.05,1141.04,458.065,-1069.58,1063.18,567.524,-1030.24,914.185,494.951,-1037.44,930.378,535.925,-1000.71,833.756,736.21,-1445.1,1563.78,777.42,-1576.39,1371.15,751.372,-1613.51,1204.94,,,,948.297,-1489.95,1057.68,909.036,-1562.92,1030.12,1002.63,-1520.22,967.684,664.124,-1162.77,1042.38,777.316,-1458.42,1045.58,502.001,-1340.37,1112.15,531.225,-1410.7,1123.08,691.54,-1142.32,782.918,776.465,-1169.31,509.756,783.137,-1194.53,357.078,820.53,-1241.53,127.762,780.927,-1335.41,118.52,904.23,-1205.48,116.77,780.332,-1487.53,846.2,807.938,-1446.84,581.32,786.013,-1461.01,415.344,734.271,-1451.09,164.421,657.202,-1436.79,222.986,776.995,-1413.58,118.212
633,0,691.951,-1124.96,1757.95,764.728,-1255.68,1794.23,588.968,-1217.43,1726.74,665.75,-1327.31,1738.23,589.207,-1313.63,1561.97,539.948,-1369.35,1299.41,735.252,-1242.12,1490.64,775.961,-1234.95,1369.84,584.17,-1424.24,1483.6,574.85,-1163.03,1530.28,459.199,-1112.92,1305.49,444.428,-1137.43,1142.21,460.762,-1070.7,1064.09,568.571,-1030.5,914.072,496.489,-1038.57,930.805,536.254,-1001.69,833.766,745.869,-1441.97,1564.55,789.506,-1573.39,1372.65,765.818,-1610.91,1205.92,,,,963.026,-1483.03,1062.63,925.218,-1556.41,1033.83,1018.92,-1511.63,973.062,672,-1161.15,1042.22,786.439,-1456.5,1046.27,510.67,-1339.62,1112.83,540.308,-1409.73,1123.74,697.466,-1141.73,782.071,785.435,-1170.21,509.218,797.81,-1192.43,356.794,844.96,-1234.2,127.599,808.633,-1329.54,117.683,928.236,-1195.51,117.9,788.909,-1486.13,846.931,815.237,-1445.41,581.606,791.373,-1460.12,415.855,736.006,-1451.22,165.822,660.062,-1437.12,225.321,777.773,-1413.69,118.737
634,0,698.152,-1122.18,1757.98,771.909,-1252.25,1794.54,595.999,-1215.6,1726.62,673.695,-1324.84,1738.38,597.546,-1312.08,1562.25,548.684,-1368.26,1299.72,742.921,-1239.32,1490.74,783.513,-1232.04,1369.94,593.454,-1422.87,1483.98,581.866,-1161.57,1530.3,464.471,-1113.51,1306.21,448.705,-1138.5,1143.17,463.95,-1071.96,1064.76,570.251,-1030.77,913.904,498.338,-1039.75,931.11,537.112,-1002.67,833.665,755.265,-1438.85,1565.06,801.298,-1570.08,1373.75,779.848,-1608.21,1206.68,,,,977.201,-1476.15,1067.1,940.891,-1549.91,1037.24,1034.71,-1503.14,978.147,679.712,-1159.38,1041.9,795.615,-1454.33,1046.81,519.467,-1338.73,1113.08,549.42,-1408.67,1124.12,703.671,-1141.23,780.924,794.027,-1171.22,508.634,811.272,-1190.8,356.638,867.078,-1227.06,127.73,834.017,-1324.15,117.84,950.059,-1186.19,118.401,797.862,-1484.66,847.499,822.992,-1443.81,581.85,796.973,-1459.1,416.428,737.567,-1451.14,166.954,663.101,-1437.38,227.49,778.874,-1413.64,119.797
635,0,704.126,-1119.43,1757.84,778.921,-1248.92,1794.7,602.864,-1213.7,1726.31,681.431,-1322.32,1738.35,605.536,-1310.29,1562.2,557.314,-1367.15,1299.82,750.338,-1236.48,1490.58,790.966,-1229.11,1369.9,602.48,-1421.28,1484.18,588.756,-1159.95,1530.14,469.767,-1113.84,1306.75,453.276,-1139.51,1143.89,467.341,-1072.93,1065.16,572.318,-1030.97,913.647,500.643,-1040.68,931.267,538.451,-1003.57,833.434,764.361,-1435.74,1565.34,812.713,-1566.87,1374.62,793.437,-1605.23,1207.15,,,,990.847,-1469.45,1071.22,956.01,-1543.43,1040.27,1050.09,-1494.97,982.889,687.305,-1157.62,1041.2,804.939,-1451.96,1047.28,528.123,-1337.82,1113.03,558.532,-1407.61,1124.2,709.958,-1140.76,779.647,802.231,-1172.05,508.181,823.167,-1189.11,356.44,887.09,-1220.61,128.156,855.374,-1318.28,118.461,969.737,-1177.9,118.471,806.965,-1482.67,847.902,830.976,-1442.15,581.98,802.82,-1458.15,416.91,739.756,-1451.37,168.511,666.211,-1437.64,229.903,779.655,-1414,120.252
636,0,710.142,-1116.73,1757.55,785.81,-1245.61,1794.75,609.654,-1211.74,1725.85,688.952,-1319.81,1738.13,613.405,-1308.45,1561.98,565.846,-1365.9,1299.67,757.785,-1233.6,1490.37,798.336,-1226.02,1369.67,611.233,-1419.6,1484.09,595.516,-1158.19,1529.82,475.168,-1114.04,1307.03,457.994,-1140.25,1144.3,471.041,-1073.78,1065.29,574.822,-1031.02,913.202,503.156,-1041.67,931.214,540.266,-1004.32,833.042,773.101,-1432.71,1565.38,823.632,-1563.61,1375.2,806.523,-1602.12,1207.35,,,,1004.04,-1462.76,1074.98,970.596,-1537.01,1043.02,1064.65,-1486.89,987.143,694.752,-1155.55,1040.44,814.285,-1449.29,1047.52,536.701,-1337.03,1112.72,567.569,-1406.58,1124.13,716.867,-1140.54,778.298,810.368,-1172.65,507.678,834.403,-1187.74,356.254,904.535,-1214.72,128.474,874.233,-1313.5,119.202,987.248,-1170.84,118.226,816.417,-1480.25,848.08,839.428,-1440.31,582.048,809.053,-1457.04,417.449,741.808,-1451.69,169.989,669.265,-1437.92,232.325,780.889,-1414.39,121.32
637,0,715.875,-1114.05,1757.12,792.528,-1242.29,1794.63,616.288,-1209.87,1725.31,696.338,-1317.31,1737.86,621.071,-1306.56,1561.67,574.286,-1364.58,1299.29,764.878,-1230.69,1489.98,805.506,-1222.97,1369.36,619.701,-1417.8,1483.74,602.131,-1156.45,1529.34,480.583,-1114.05,1307.13,462.974,-1140.83,1144.49,475.007,-1074.36,1065.29,577.71,-1030.96,912.792,506.32,-1042.21,931.092,542.682,-1004.97,832.519,781.61,-1429.68,1565.27,834.275,-1560.08,1375.41,819.105,-1598.83,1207.39,,,,1016.74,-1456.24,1078.34,984.561,-1530.73,1045.42,1078.7,-1479.05,991.096,702.105,-1153.6,1039.45,823.799,-1446.48,1047.71,545.242,-1336.3,1112.18,576.679,-1405.51,1123.83,724.013,-1140.24,777.013,818.614,-1172.93,506.952,845.431,-1186.25,356.067,919.838,-1209.84,128.734,890.059,-1309.03,119.683,1002.88,-1165.43,118.009,826.042,-1477.73,848.066,848.207,-1438.18,582.038,815.652,-1455.78,417.901,744.03,-1452,171.45,672.5,-1438.41,235.072,782.092,-1414.93,122.192
638,0,721.689,-1111.41,1756.61,799.075,-1239.07,1794.33,622.729,-1207.98,1724.67,703.576,-1314.85,1737.47,628.552,-1304.73,1561.19,582.568,-1363.12,1298.73,771.86,-1227.76,1489.6,812.469,-1219.82,1368.97,627.968,-1415.98,1483.36,608.575,-1154.61,1528.73,486.138,-1113.81,1306.93,467.958,-1141.08,1144.53,479.193,-1074.78,1065.01,581.056,-1031.01,912.01,509.708,-1042.79,930.52,545.516,-1005.44,831.793,789.844,-1426.69,1564.93,844.474,-1556.61,1375.4,831.243,-1595.46,1207.21,,,,1028.92,-1449.91,1081.35,997.941,-1524.38,1047.54,1092.17,-1471.51,994.757,709.285,-1151.43,1038.46,833.167,-1443.64,1047.53,553.811,-1335.46,1111.51,585.76,-1404.4,1123.37,731.337,-1139.81,775.844,827.053,-1172.69,506.261,855.479,-1184.59,355.498,933.186,-1205.7,128.878,903.282,-1305.44,120.329,1016.67,-1161.18,117.3,835.904,-1475.05,848.048,857.298,-1435.9,581.858,822.401,-1454.47,418.295,746.528,-1452.31,173.452,675.665,-1438.76,237.815,783.74,-1415.52,123.401
639,0,727.33,-1108.82,1756.06,805.486,-1236.05,1793.94,629.034,-1206.05,1724.01,710.567,-1312.41,1736.94,635.792,-1302.81,1560.52,590.814,-1361.59,1297.91,778.65,-1224.72,1489.07,819.324,-1216.59,1368.42,635.982,-1414.02,1482.64,614.817,-1152.84,1528.01,491.682,-1113.37,1306.59,473.235,-1141.2,1144.31,483.685,-1075.01,1064.59,584.803,-1030.69,911.232,513.62,-1043.05,929.924,548.927,-1005.75,830.951,797.872,-1423.65,1564.44,854.218,-1553.08,1375.15,842.904,-1591.61,1206.57,,,,1040.58,-1443.65,1083.98,1010.71,-1518.25,1049.34,1104.97,-1464.24,997.955,716.414,-1149.29,1037.37,842.813,-1440.35,1047.52,562.371,-1334.67,1110.62,594.869,-1403.31,1122.77,738.899,-1139.57,774.746,835.479,-1172.11,505.446,865.429,-1182.83,355.01,944.697,-1202.55,128.615,914.407,-1302.43,120.81,1028.62,-1158,115.487,845.864,-1472.28,847.911,866.954,-1433.45,581.691,829.586,-1452.99,418.623,749.047,-1452.62,175.196,679.42,-1439.52,241.013,784.942,-1415.56,124.581
640,0,732.908,-1106.32,1755.5,811.725,-1233.12,1793.45,635.112,-1204.12,1723.34,717.295,-1310.02,1736.27,642.873,-1300.73,1559.71,598.886,-1360.11,1297.08,785.286,-1221.78,1488.45,826.08,-1213.31,1367.85,643.844,-1412.07,1481.88,620.942,-1151.07,1527.19,497.313,-1112.76,1305.96,478.628,-1141,1143.74,488.502,-1074.98,1063.9,588.999,-1030.21,910.273,517.895,-1043.03,929.176,552.807,-1005.81,829.912,805.668,-1420.54,1563.76,863.536,-1549.49,1374.74,854.087,-1587.83,1205.91,,,,1051.85,-1437.56,1086.29,1022.86,-1512.14,1050.82,1117.21,-1457.1,1000.8,723.488,-1147.09,1036.33,852.473,-1437.1,1047.41,570.9,-1333.88,1109.72,603.986,-1402.26,1122.07,746.377,-1138.71,773.69,843.768,-1170.78,504.614,874.605,-1180.87,354.396,954.204,-1200.6,128.139,923.802,-1300.75,121.596,1038.58,-1156.33,113.123,856.043,-1469.45,847.663,877.034,-1430.86,581.388,837.228,-1451.29,419.093,751.753,-1452.79,177.25,683.444,-1439.95,244.123,786.574,-1415.86,125.92
641,0,738.433,-1103.87,1754.87,817.791,-1230.28,1792.69,641.283,-1201.99,1722.51,723.798,-1307.65,1735.42,649.797,-1298.69,1558.77,606.899,-1358.52,1296.09,791.704,-1218.68,1487.71,832.726,-1209.91,1367.25,651.559,-1410.03,1480.97,626.787,-1149.25,1526.25,502.899,-1112.02,1305.12,484.2,-1140.72,1143,493.569,-1074.91,1063.03,593.561,-1029.57,909.186,522.617,-1042.85,928.134,557.231,-1005.66,828.788,813.295,-1417.46,1562.97,872.637,-1545.84,1374.04,864.789,-1584.02,1205.13,,,,1062.64,-1431.68,1088.21,1034.53,-1506.24,1052.05,1128.93,-1450.16,1003.15,730.587,-1144.7,1035.26,862.06,-1433.67,1047.15,579.543,-1332.98,1108.63,613.135,-1401.06,1121.21,753.919,-1138.23,772.393,852.042,-1169.18,503.652,883.036,-1179.18,353.453,961.408,-1200.42,127.435,931.517,-1301.01,121.763,1045.3,-1155.23,111.403,866.369,-1466.57,847.362,887.616,-1428.08,581.104,845.233,-1449.45,419.404,754.81,-1452.9,179.597,687.97,-1440.3,247.573,788.319,-1416.08,127.33
642,0,743.816,-1101.55,1754.29,823.721,-1227.7,1792.01,647.002,-1200.05,1721.62,730.066,-1305.23,1734.41,656.51,-1296.54,1557.73,614.85,-1356.88,1294.96,797.967,-1215.59,1486.93,839.143,-1206.48,1366.57,659.077,-1407.96,1479.95,632.532,-1147.42,1525.14,508.499,-1111.2,1304.07,490,-1140.32,1142.01,498.821,-1074.33,1061.91,598.628,-1028.46,908.121,527.738,-1042.42,926.97,562.162,-1005.27,827.446,820.695,-1414.32,1562.02,881.376,-1542.27,1373.29,875.076,-1580.04,1204.16,,,,1072.99,-1425.92,1089.77,1045.82,-1500.4,1053.04,1140.1,-1443.57,1005.22,737.772,-1142.42,1034.1,871.562,-1430.11,1046.72,587.998,-1332.13,1107.45,622.244,-1399.88,1120.23,761.552,-1137.4,771.165,860.114,-1167.38,502.499,890.582,-1178.41,352.322,964.622,-1202.37,126.093,937.183,-1303.32,120.485,1046.58,-1155.27,110.765,876.881,-1463.67,847.04,898.67,-1425.18,580.625,853.51,-1447.47,419.779,757.741,-1452.92,182.244,692.845,-1440.28,251.341,790.024,-1416.36,128.754
643,0,749.041,-1099.15,1753.75,829.382,-1225.16,1791.21,652.73,-1197.92,1720.67,736.094,-1302.91,1733.33,663.075,-1294.42,1556.64,622.708,-1355.21,1293.71,804.092,-1212.49,1486.11,845.429,-1203.04,1365.85,666.414,-1405.86,1478.86,638.106,-1145.41,1523.89,514.132,-1110.28,1302.79,495.927,-1139.53,1140.76,504.351,-1073.64,1060.6,604.026,-1027.42,906.887,533.213,-1041.72,925.628,567.526,-1004.63,826.052,828.023,-1411.16,1561.04,889.853,-1538.55,1372.4,884.954,-1576.09,1203.12,,,,1082.88,-1420.28,1091.01,1056.46,-1494.68,1053.71,1150.71,-1437.26,1006.84,745.05,-1140.21,1032.88,880.94,-1426.67,1046.26,596.392,-1331.17,1106.24,631.242,-1398.61,1119.12,769.124,-1135.41,770.153,867.802,-1165.15,501.34,895.932,-1178.44,350.724,965.162,-1205.2,124.796,938.933,-1307.08,118.694,1046.74,-1158.35,109.353,887.495,-1460.49,846.516,910.263,-1422.26,580.308,862.227,-1445.57,420.477,761.198,-1452.7,185.118,698.171,-1439.83,255.295,792.2,-1416.55,130.652
644,0,754.143,-1096.87,1753.23,834.888,-1222.61,1790.52,658.216,-1195.81,1719.67,741.905,-1300.54,1732.2,669.49,-1292.24,1555.48,630.39,-1353.54,1292.47,810.008,-1209.33,1485.27,851.732,-1199.57,1365.16,673.599,-1403.72,1477.7,643.519,-1143.4,1522.64,519.704,-1109.21,1301.42,501.992,-1138.64,1139.31,510.161,-1072.74,1059.07,609.889,-1026.15,905.548,539.062,-1040.77,924.188,573.437,-1003.67,824.541,835.158,-1408.02,1560.03,898.195,-1534.72,1371.32,894.468,-1572.1,1202.12,,,,1092.41,-1414.86,1091.85,1066.62,-1489.31,1054.06,1160.97,-1431.17,1008.2,752.257,-1137.89,1031.65,890.254,-1423.08,1045.71,604.806,-1330.02,1104.76,640.208,-1397.23,1117.79,777.051,-1134.38,768.949,874.592,-1162.9,500.223,899.266,-1178.68,349.197,966.007,-1206.31,122.77,936.577,-1307.24,115.218,1048.52,-1160.56,109,898.299,-1457.18,845.964,922.45,-1419.14,579.967,871.433,-1443.37,421.236,764.999,-1452.49,188.368,703.653,-1438.96,259.853,794.964,-1416.64,132.848
645,0,759.014,-1094.5,1752.81,840.06,-1220.19,1789.84,663.5,-1193.68,1718.71,747.522,-1298.19,1731.07,675.797,-1290.01,1554.3,637.982,-1351.83,1291.11,815.921,-1206.16,1484.5,857.828,-1196.15,1364.45,680.612,-1401.53,1476.59,648.79,-1141.43,1521.3,525.284,-1108.16,1299.87,508.188,-1137.62,1137.71,516.159,-1071.74,1057.51,616.031,-1024.92,903.998,545.287,-1039.58,922.604,579.755,-1002.46,823.038,842.102,-1404.86,1559.03,906.239,-1530.99,1370.31,903.679,-1568.02,1200.99,,,,1101.39,-1409.54,1092.31,1076.31,-1484.02,1054.22,1170.64,-1425.27,1009.02,759.312,-1135.59,1030.45,899.215,-1419.51,1044.89,613.141,-1329,1103.35,648.941,-1395.85,1116.39,784.492,-1132.58,768.135,880.168,-1161.34,498.872,901.977,-1178.38,347.597,966.519,-1206.53,121.112,934.741,-1306.52,112.224,1048.48,-1160.83,108.167,909.17,-1453.59,845.223,935.441,-1415.8,579.62,881.198,-1441.19,422.332,769.18,-1452.11,192.223,709.478,-1438.01,265.119,798.069,-1416.91,135.283
646,0,763.682,-1092.09,1752.46,845.011,-1217.75,1789.38,668.458,-1191.57,1717.74,752.869,-1295.8,1730.01,681.976,-1287.8,1553.29,645.431,-1350.21,1289.89,821.676,-1203,1483.7,863.943,-1192.71,1363.78,687.515,-1399.31,1475.55,653.945,-1139.4,1519.96,530.899,-1107.16,1298.35,514.462,-1136.55,1135.93,522.378,-1070.5,1055.79,622.581,-1023.06,902.776,551.823,-1038.17,921.015,586.6,-1000.91,821.58,848.979,-1401.66,1558.16,914.077,-1527.13,1369.26,912.538,-1563.86,1199.96,,,,1110.13,-1404.38,1092.56,1085.48,-1478.87,1054.09,1179.71,-1419.6,1009.4,766.249,-1133.27,1029.49,908.104,-1415.78,1044.03,621.294,-1327.82,1101.94,657.539,-1394.45,1114.88,791.262,-1130.58,767.619,884.271,-1159.77,497.781,906.061,-1176.55,346.4,968.397,-1206.42,119.956,936.306,-1305.85,111.602,1049.53,-1160.73,107.206,920.137,-1450.06,844.491,949.273,-1412.45,579.558,891.544,-1439.01,423.907,774.042,-1451.79,196.664,715.934,-1436.74,271.142,801.76,-1417.12,138.027
647,0,768.173,-1089.65,1752.32,849.724,-1215.14,1789.09,673.405,-1189.3,1716.89,758.039,-1293.32,1729.1,688.012,-1285.55,1552.54,652.682,-1348.7,1288.98,827.348,-1199.93,1483.09,869.917,-1189.43,1363.25,694.346,-1397.07,1474.8,659.016,-1137.37,1518.78,536.433,-1106.03,1296.75,520.804,-1135.24,1134.23,528.657,-1069.1,1054.13,629.471,-1021.01,901.687,558.687,-1036.48,919.54,593.758,-999.054,820.281,855.767,-1398.61,1557.56,921.793,-1523.13,1368.22,921.066,-1559.54,1198.97,,,,1118.37,-1399.37,1092.43,1094.09,-1473.92,1053.77,1188.37,-1414.32,1009.59,772.925,-1130.62,1029.2,916.788,-1411.97,1042.99,629.167,-1326.7,1100.76,665.896,-1392.93,1113.44,796.9,-1128.56,767.654,888.393,-1157.76,497.261,911.34,-1173.83,345.67,969.657,-1206.59,119.825,938.741,-1306.59,112.374,1051.07,-1161.62,107.719,931.373,-1446.3,843.8,963.645,-1409.06,579.54,902.553,-1436.73,425.85,779.684,-1451.34,201.799,723.13,-1435.03,277.727,805.934,-1417.16,141.178
648,0,772.518,-1087.13,1752.28,854.325,-1212.5,1789.05,678.206,-1186.9,1716.17,763.09,-1290.73,1728.47,694.057,-1283.35,1552.02,659.839,-1347.35,1288.24,832.828,-1196.96,1482.7,875.707,-1186.33,1362.82,701.033,-1394.97,1474.4,663.967,-1135.46,1517.72,542.058,-1105.04,1295.22,527.405,-1133.95,1132.53,535.238,-1067.62,1052.5,636.692,-1018.46,900.852,565.856,-1034.61,918.108,601.348,-996.906,819.087,862.536,-1395.47,1557.22,929.235,-1519.26,1367.45,929.2,-1555.06,1198.18,,,,1126.36,-1394.56,1092.13,1102.22,-1469.16,1053.32,1196.33,-1409.26,1009.27,779.084,-1128.51,1029.52,925.174,-1408.23,1041.98,636.601,-1325.61,1099.93,673.947,-1391.46,1112.03,801.483,-1126.7,767.987,893.917,-1154.68,497.395,916.56,-1171.91,345.976,970.295,-1206.69,120.016,939.753,-1307.14,112.795,1051.23,-1161.73,107.063,942.658,-1442.57,843.223,978.481,-1405.56,579.966,914.259,-1434.35,428.343,785.959,-1450.79,207.455,731.131,-1433.09,284.945,810.565,-1417.45,144.753
649,0,776.79,-1084.49,1752.28,858.79,-1209.7,1789.15,682.864,-1184.46,1715.66,768.021,-1288.12,1728.1,699.991,-1281.23,1551.65,666.9,-1346.44,1287.99,838.255,-1194.05,1482.5,881.379,-1183.38,1362.68,707.697,-1393.06,1474.24,668.867,-1133.66,1516.86,547.619,-1103.95,1293.79,533.874,-1132.35,1130.78,541.978,-1065.9,1051.03,644.147,-1015.88,900.113,573.282,-1032.52,916.901,609.231,-994.459,818.188,869.279,-1392.38,1557.19,936.53,-1515.26,1366.88,936.957,-1550.46,1197.6,,,,1133.91,-1389.92,1091.67,1109.87,-1464.51,1052.81,1203.9,-1404.58,1008.75,784.775,-1125.96,1030.64,933.469,-1404.46,1041.17,643.835,-1324.82,1099.65,681.84,-1390.29,1110.94,805.85,-1124.85,768.584,899.919,-1151.04,498.248,920.151,-1169.9,347.156,970.742,-1206.38,120.017,939.628,-1306.2,112.76,1051.76,-1161.89,107.073,954.031,-1438.75,843.035,993.482,-1401.98,580.754,926.479,-1431.8,431.284,793.086,-1450.31,213.813,740.179,-1431.02,292.748,815.749,-1417.55,149.121
